Year,Municipality,Godine,UNIT_MEASURE,Spol,Value
2013,Kupres - RS,0-4,Broj,Oba spola,151
2013,Laktaši,0-4,Broj,Muškarci,79
2013,Laktaši,0-4,Broj,Žene,72
2013,Laktaši,0-4,Broj,Oba spola,8386
2013,Livno,0-4,Broj,Muškarci,3872
2013,Livno,0-4,Broj,Žene,4514
2013,Livno,0-4,Broj,Oba spola,1185
2013,Lopare,0-4,Broj,Muškarci,617
2013,Lopare,0-4,Broj,Žene,568
2013,Lopare,0-4,Broj,Oba spola,669
2013,Lukavac,0-4,Broj,Muškarci,354
2013,Lukavac,0-4,Broj,Žene,315
2013,Lukavac,0-4,Broj,Oba spola,694
2013,Ljubinje,0-4,Broj,Muškarci,349
2013,Ljubinje,0-4,Broj,Žene,345
2013,Ljubinje,0-4,Broj,Oba spola,2658
2013,Ljubuški,0-4,Broj,Muškarci,1170
2013,Ljubuški,0-4,Broj,Žene,1488
2013,Ljubuški,0-4,Broj,Oba spola,2861
2013,Maglaj,0-4,Broj,Muškarci,1386
2013,Maglaj,0-4,Broj,Žene,1475
2013,Maglaj,0-4,Broj,Oba spola,741
2013,Milići,0-4,Broj,Muškarci,360
2013,Milići,0-4,Broj,Žene,381
2013,Milići,0-4,Broj,Oba spola,2028
2013,Modriča,0-4,Broj,Muškarci,1006
2013,Modriča,0-4,Broj,Žene,1022
2013,Modriča,0-4,Broj,Oba spola,810
2013,Mostar,0-4,Broj,Muškarci,391
2013,Mostar,0-4,Broj,Žene,419
2013,Mostar,0-4,Broj,Oba spola,1852
2013,Mrkonjić Grad,0-4,Broj,Muškarci,820
2013,Mrkonjić Grad,0-4,Broj,Žene,1032
2013,Mrkonjić Grad,0-4,Broj,Oba spola,387
2013,Neum,0-4,Broj,Muškarci,205
2013,Neum,0-4,Broj,Žene,182
2013,Neum,0-4,Broj,Oba spola,2761
2013,Nevesinje,0-4,Broj,Muškarci,1367
2013,Nevesinje,0-4,Broj,Žene,1394
2013,Nevesinje,0-4,Broj,Oba spola,8325
2013,Novi Grad,0-4,Broj,Muškarci,4040
2013,Novi Grad,0-4,Broj,Žene,4285
2013,Novi Grad,0-4,Broj,Oba spola,4234
2013,Sarajevo - Novi Grad,0-4,Broj,Muškarci,2153
2013,Sarajevo - Novi Grad,0-4,Broj,Žene,2081
2013,Sarajevo - Novi Grad,0-4,Broj,Oba spola,2462
2013,Novi Travnik,0-4,Broj,Muškarci,1307
2013,Novi Travnik,0-4,Broj,Žene,1155
2013,Novi Travnik,0-4,Broj,Oba spola,4638
2013,Novo Goražde,0-4,Broj,Muškarci,2318
2013,Novo Goražde,0-4,Broj,Žene,2320
2013,Novo Goražde,0-4,Broj,Oba spola,13685
2013,Sarajevo - Novo Sarajevo,0-4,Broj,Muškarci,6500
2013,Sarajevo - Novo Sarajevo,0-4,Broj,Žene,7185
2013,Sarajevo - Novo Sarajevo,0-4,Broj,Oba spola,1998
2013,Odžak,0-4,Broj,Muškarci,1002
2013,Odžak,0-4,Broj,Žene,996
2013,Odžak,0-4,Broj,Oba spola,120
2013,Olovo,0-4,Broj,Muškarci,73
2013,Olovo,0-4,Broj,Žene,47
2013,Olovo,0-4,Broj,Oba spola,4429
2013,Orašje,0-4,Broj,Muškarci,2151
2013,Orašje,0-4,Broj,Žene,2278
2013,Orašje,0-4,Broj,Oba spola,8383
2013,Osmaci,0-4,Broj,Muškarci,4193
2013,Osmaci,0-4,Broj,Žene,4190
2013,Osmaci,0-4,Broj,Oba spola,825
2013,Oštra Luka,0-4,Broj,Muškarci,439
2013,Oštra Luka,0-4,Broj,Žene,386
2013,Oštra Luka,0-4,Broj,Oba spola,1962
2013,Pale - FBiH,0-4,Broj,Muškarci,956
2013,Pale - FBiH,0-4,Broj,Žene,1006
2013,Pale - FBiH,0-4,Broj,Oba spola,589
2013,Pale - RS,0-4,Broj,Muškarci,328
2013,Pale - RS,0-4,Broj,Žene,261
2013,Pale - RS,0-4,Broj,Oba spola,199
2013,Pelagićevo,0-4,Broj,Muškarci,124
2013,Pelagićevo,0-4,Broj,Žene,75
2013,Pelagićevo,0-4,Broj,Oba spola,1660
2013,Petrovac,0-4,Broj,Muškarci,796
2013,Petrovac,0-4,Broj,Žene,864
2013,Petrovac,0-4,Broj,Oba spola,6573
2013,Petrovo,0-4,Broj,Muškarci,3325
2013,Petrovo,0-4,Broj,Žene,3248
2013,Petrovo,0-4,Broj,Oba spola,1277
2013,Posušje,0-4,Broj,Muškarci,621
2013,Posušje,0-4,Broj,Žene,656
2013,Posušje,0-4,Broj,Oba spola,1330
2013,Prijedor,0-4,Broj,Muškarci,635
2013,Prijedor,0-4,Broj,Žene,695
2013,Prijedor,0-4,Broj,Oba spola,2387
2013,Prnjavor,0-4,Broj,Muškarci,1159
2013,Prnjavor,0-4,Broj,Žene,1228
2013,Prnjavor,0-4,Broj,Oba spola,1463
2013,Prozor,0-4,Broj,Muškarci,724
2013,Prozor,0-4,Broj,Žene,739
2013,Prozor,0-4,Broj,Oba spola,1145
2013,Ravno,0-4,Broj,Muškarci,555
2013,Ravno,0-4,Broj,Žene,590
2013,Ravno,0-4,Broj,Oba spola,4738
2013,Ribnik,0-4,Broj,Muškarci,2396
2013,Ribnik,0-4,Broj,Žene,2342
2013,Ribnik,0-4,Broj,Oba spola,4111
2013,Rogatica,0-4,Broj,Muškarci,1842
2013,Rogatica,0-4,Broj,Žene,2269
2013,Rogatica,0-4,Broj,Oba spola,409
2013,Rudo,0-4,Broj,Muškarci,203
2013,Rudo,0-4,Broj,Žene,206
2013,Rudo,0-4,Broj,Oba spola,2034
2013,Sanski Most,0-4,Broj,Muškarci,1017
2013,Sanski Most,0-4,Broj,Žene,1017
2013,Sanski Most,0-4,Broj,Oba spola,759
2013,Sapna,0-4,Broj,Muškarci,391
2013,Sapna,0-4,Broj,Žene,368
2013,Sapna,0-4,Broj,Oba spola,1265
2013,Sokolac,0-4,Broj,Muškarci,627
2013,Sokolac,0-4,Broj,Žene,638
2013,Sokolac,0-4,Broj,Oba spola,1377
2013,Srbac,0-4,Broj,Muškarci,708
2013,Srbac,0-4,Broj,Žene,669
2013,Srbac,0-4,Broj,Oba spola,2078
2013,Srebrenica,0-4,Broj,Muškarci,1050
2013,Srebrenica,0-4,Broj,Žene,1028
2013,Srebrenica,0-4,Broj,Oba spola,5589
2013,Srebrenik,0-4,Broj,Muškarci,2676
2013,Srebrenik,0-4,Broj,Žene,2913
2013,Srebrenik,0-4,Broj,Oba spola,800
2013,Sarajevo - Stari Grad,0-4,Broj,Muškarci,414
2013,Sarajevo - Stari Grad,0-4,Broj,Žene,386
2013,Sarajevo - Stari Grad,0-4,Broj,Oba spola,316
2013,Stolac,0-4,Broj,Muškarci,161
2013,Stolac,0-4,Broj,Žene,155
2013,Stolac,0-4,Broj,Oba spola,166
2013,Šamac,0-4,Broj,Muškarci,97
2013,Šamac,0-4,Broj,Žene,69
2013,Šamac,0-4,Broj,Oba spola,361
2013,Šekovići,0-4,Broj,Muškarci,194
2013,Šekovići,0-4,Broj,Žene,167
2013,Šekovići,0-4,Broj,Oba spola,1130
2013,Šipovo,0-4,Broj,Muškarci,520
2013,Šipovo,0-4,Broj,Žene,610
2013,Šipovo,0-4,Broj,Oba spola,261
2013,Široki Brijeg,0-4,Broj,Muškarci,138
2013,Široki Brijeg,0-4,Broj,Žene,123
2013,Široki Brijeg,0-4,Broj,Oba spola,503
2013,Teočak,0-4,Broj,Muškarci,262
2013,Teočak,0-4,Broj,Žene,241
2013,Teočak,0-4,Broj,Oba spola,135
2013,Teslić,0-4,Broj,Muškarci,79
2013,Teslić,0-4,Broj,Žene,56
2013,Teslić,0-4,Broj,Oba spola,1469
2013,Tešanj,0-4,Broj,Muškarci,772
2013,Tešanj,0-4,Broj,Žene,697
2013,Tešanj,0-4,Broj,Oba spola,1085
2013,Tomislavgrad,0-4,Broj,Muškarci,575
2013,Tomislavgrad,0-4,Broj,Žene,510
2013,Tomislavgrad,0-4,Broj,Oba spola,776
2013,Travnik,0-4,Broj,Muškarci,400
2013,Travnik,0-4,Broj,Žene,376
2013,Travnik,0-4,Broj,Oba spola,256
2013,Trebinje,0-4,Broj,Muškarci,148
2013,Trebinje,0-4,Broj,Žene,108
2013,Trebinje,0-4,Broj,Oba spola,1715
2013,Trnovo - FBiH,0-4,Broj,Muškarci,821
2013,Trnovo - FBiH,0-4,Broj,Žene,894
2013,Trnovo - FBiH,0-4,Broj,Oba spola,1497
2013,Trnovo - RS,0-4,Broj,Muškarci,781
2013,Trnovo - RS,0-4,Broj,Žene,716
2013,Trnovo - RS,0-4,Broj,Oba spola,3546
2013,Tuzla,0-4,Broj,Muškarci,1633
2013,Tuzla,0-4,Broj,Žene,1913
2013,Tuzla,0-4,Broj,Oba spola,2906
2013,Ugljevik,0-4,Broj,Muškarci,1388
2013,Ugljevik,0-4,Broj,Žene,1518
2013,Ugljevik,0-4,Broj,Oba spola,3780
2013,Usora,0-4,Broj,Muškarci,1832
2013,Usora,0-4,Broj,Žene,1948
2013,Usora,0-4,Broj,Oba spola,1344
2013,Vareš,0-4,Broj,Muškarci,745
2013,Vareš,0-4,Broj,Žene,599
2013,Vareš,0-4,Broj,Oba spola,1952
2013,Velika Kladuša,0-4,Broj,Muškarci,941
2013,Velika Kladuša,0-4,Broj,Žene,1011
2013,Velika Kladuša,0-4,Broj,Oba spola,326
2013,Visoko,0-4,Broj,Muškarci,171
2013,Visoko,0-4,Broj,Žene,155
2013,Visoko,0-4,Broj,Oba spola,5065
2013,Višegrad,0-4,Broj,Muškarci,2472
2013,Višegrad,0-4,Broj,Žene,2593
2013,Višegrad,0-4,Broj,Oba spola,1519
2013,Vitez,0-4,Broj,Muškarci,692
2013,Vitez,0-4,Broj,Žene,827
2013,Vitez,0-4,Broj,Oba spola,1159
2013,Vlasenica,0-4,Broj,Muškarci,541
2013,Vlasenica,0-4,Broj,Žene,618
2013,Vlasenica,0-4,Broj,Oba spola,10
2013,Sarajevo - Vogošća,0-4,Broj,Muškarci,9
2013,Sarajevo - Vogošća,0-4,Broj,Žene,1
2013,Sarajevo - Vogošća,0-4,Broj,Oba spola,15
2013,Vukosavlje,0-4,Broj,Muškarci,8
2013,Vukosavlje,0-4,Broj,Žene,7
2013,Vukosavlje,0-4,Broj,Oba spola,97
2013,Zavidovići,0-4,Broj,Muškarci,47
2013,Zavidovići,0-4,Broj,Žene,50
2013,Zavidovići,0-4,Broj,Oba spola,756
2013,Zenica,0-4,Broj,Muškarci,332
2013,Zenica,0-4,Broj,Žene,424
2013,Zenica,0-4,Broj,Oba spola,938
2013,Zvornik,0-4,Broj,Muškarci,458
2013,Zvornik,0-4,Broj,Žene,480
2013,Zvornik,0-4,Broj,Oba spola,1976
2013,Žepče,0-4,Broj,Muškarci,999
2013,Žepče,0-4,Broj,Žene,977
2013,Žepče,0-4,Broj,Oba spola,107
2013,Živinice,0-4,Broj,Muškarci,51
2013,Živinice,0-4,Broj,Žene,56
2013,Živinice,0-4,Broj,Oba spola,3055
2013,Banja Luka,5-9,Broj,Muškarci,1527
2013,Banja Luka,5-9,Broj,Žene,1528
2013,Banja Luka,5-9,Broj,Oba spola,2670
2013,Banovići,5-9,Broj,Muškarci,1334
2013,Banovići,5-9,Broj,Žene,1336
2013,Banovići,5-9,Broj,Oba spola,180
2013,Berkovići,5-9,Broj,Muškarci,103
2013,Berkovići,5-9,Broj,Žene,77
2013,Berkovići,5-9,Broj,Oba spola,1615
2013,Bihać,5-9,Broj,Muškarci,806
2013,Bihać,5-9,Broj,Žene,809
2013,Bihać,5-9,Broj,Oba spola,1001
2013,Bijeljina,5-9,Broj,Muškarci,494
2013,Bijeljina,5-9,Broj,Žene,507
2013,Bijeljina,5-9,Broj,Oba spola,1311
2013,Bileća,5-9,Broj,Muškarci,671
2013,Bileća,5-9,Broj,Žene,640
2013,Bileća,5-9,Broj,Oba spola,819
2013,Bosanska Krupa,5-9,Broj,Muškarci,420
2013,Bosanska Krupa,5-9,Broj,Žene,399
2013,Bosanska Krupa,5-9,Broj,Oba spola,1920
2013,Bosanski Petrovac,5-9,Broj,Muškarci,960
2013,Bosanski Petrovac,5-9,Broj,Žene,960
2013,Bosanski Petrovac,5-9,Broj,Oba spola,512
2013,Bosansko Grahovo,5-9,Broj,Muškarci,236
2013,Bosansko Grahovo,5-9,Broj,Žene,276
2013,Bosansko Grahovo,5-9,Broj,Oba spola,1486
2013,Bratunac,5-9,Broj,Muškarci,753
2013,Bratunac,5-9,Broj,Žene,733
2013,Bratunac,5-9,Broj,Oba spola,1871
2013,Brčko,5-9,Broj,Muškarci,932
2013,Brčko,5-9,Broj,Žene,939
2013,Brčko,5-9,Broj,Oba spola,474
2013,Breza,5-9,Broj,Muškarci,243
2013,Breza,5-9,Broj,Žene,231
2013,Breza,5-9,Broj,Oba spola,122
2013,Brod,5-9,Broj,Muškarci,78
2013,Brod,5-9,Broj,Žene,44
2013,Brod,5-9,Broj,Oba spola,487
2013,Bugojno,5-9,Broj,Muškarci,267
2013,Bugojno,5-9,Broj,Žene,220
2013,Bugojno,5-9,Broj,Oba spola,17
2013,Busovača,5-9,Broj,Muškarci,11
2013,Busovača,5-9,Broj,Žene,6
2013,Busovača,5-9,Broj,Oba spola,2617
2013,Bužim,5-9,Broj,Muškarci,1294
2013,Bužim,5-9,Broj,Žene,1323
2013,Bužim,5-9,Broj,Oba spola,2616
2013,Cazin,5-9,Broj,Muškarci,1377
2013,Cazin,5-9,Broj,Žene,1239
2013,Cazin,5-9,Broj,Oba spola,1384
2013,Sarajevo - Centar,5-9,Broj,Muškarci,766
2013,Sarajevo - Centar,5-9,Broj,Žene,618
2013,Sarajevo - Centar,5-9,Broj,Oba spola,4135
2013,Čajniče,5-9,Broj,Muškarci,2031
2013,Čajniče,5-9,Broj,Žene,2104
2013,Čajniče,5-9,Broj,Oba spola,283
2013,Čapljina,5-9,Broj,Muškarci,138
2013,Čapljina,5-9,Broj,Žene,145
2013,Čapljina,5-9,Broj,Oba spola,2059
2013,Čelić,5-9,Broj,Muškarci,1089
2013,Čelić,5-9,Broj,Žene,970
2013,Čelić,5-9,Broj,Oba spola,1865
2013,Čelinac,5-9,Broj,Muškarci,905
2013,Čelinac,5-9,Broj,Žene,960
2013,Čelinac,5-9,Broj,Oba spola,961
2013,Čitluk,5-9,Broj,Muškarci,444
2013,Čitluk,5-9,Broj,Žene,517
2013,Čitluk,5-9,Broj,Oba spola,2070
2013,Derventa,5-9,Broj,Muškarci,1022
2013,Derventa,5-9,Broj,Žene,1048
2013,Derventa,5-9,Broj,Oba spola,8226
2013,Doboj,5-9,Broj,Muškarci,3958
2013,Doboj,5-9,Broj,Žene,4268
2013,Doboj,5-9,Broj,Oba spola,1154
2013,Doboj-Istok,5-9,Broj,Muškarci,539
2013,Doboj-Istok,5-9,Broj,Žene,615
2013,Doboj-Istok,5-9,Broj,Oba spola,429
2013,Doboj-Jug,5-9,Broj,Muškarci,213
2013,Doboj-Jug,5-9,Broj,Žene,216
2013,Doboj-Jug,5-9,Broj,Oba spola,958
2013,Dobretići,5-9,Broj,Muškarci,526
2013,Dobretići,5-9,Broj,Žene,432
2013,Dobretići,5-9,Broj,Oba spola,2386
2013,Domaljevac-Šamac,5-9,Broj,Muškarci,1253
2013,Domaljevac-Šamac,5-9,Broj,Žene,1133
2013,Domaljevac-Šamac,5-9,Broj,Oba spola,8559
2013,Donji Vakuf,5-9,Broj,Muškarci,3915
2013,Donji Vakuf,5-9,Broj,Žene,4644
2013,Donji Vakuf,5-9,Broj,Oba spola,1917
2013,Donji Žabar,5-9,Broj,Muškarci,927
2013,Donji Žabar,5-9,Broj,Žene,990
2013,Donji Žabar,5-9,Broj,Oba spola,255
2013,Drvar,5-9,Broj,Muškarci,130
2013,Drvar,5-9,Broj,Žene,125
2013,Drvar,5-9,Broj,Oba spola,4908
2013,Foča - FBiH,5-9,Broj,Muškarci,2285
2013,Foča - FBiH,5-9,Broj,Žene,2623
2013,Foča - FBiH,5-9,Broj,Oba spola,1572
2013,Foča - RS,5-9,Broj,Muškarci,806
2013,Foča - RS,5-9,Broj,Žene,766
2013,Foča - RS,5-9,Broj,Oba spola,959
2013,Fojnica,5-9,Broj,Muškarci,495
2013,Fojnica,5-9,Broj,Žene,464
2013,Fojnica,5-9,Broj,Oba spola,1602
2013,Gacko,5-9,Broj,Muškarci,868
2013,Gacko,5-9,Broj,Žene,734
2013,Gacko,5-9,Broj,Oba spola,492
2013,Glamoč,5-9,Broj,Muškarci,271
2013,Glamoč,5-9,Broj,Žene,221
2013,Glamoč,5-9,Broj,Oba spola,211
2013,Goražde,5-9,Broj,Muškarci,129
2013,Goražde,5-9,Broj,Žene,82
2013,Goražde,5-9,Broj,Oba spola,64
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Muškarci,39
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Žene,25
2013,Gornji Vakuf-Uskoplje,5-9,Broj,Oba spola,1689
2013,Gračanica,5-9,Broj,Muškarci,775
2013,Gračanica,5-9,Broj,Žene,914
2013,Gračanica,5-9,Broj,Oba spola,387
2013,Gradačac,5-9,Broj,Muškarci,222
2013,Gradačac,5-9,Broj,Žene,165
2013,Gradačac,5-9,Broj,Oba spola,23
2013,Gradiška,5-9,Broj,Muškarci,14
2013,Gradiška,5-9,Broj,Žene,9
2013,Gradiška,5-9,Broj,Oba spola,574
2013,Grude,5-9,Broj,Muškarci,267
2013,Grude,5-9,Broj,Žene,307
2013,Grude,5-9,Broj,Oba spola,1442
2013,Sarajevo - Hadžići,5-9,Broj,Muškarci,756
2013,Sarajevo - Hadžići,5-9,Broj,Žene,686
2013,Sarajevo - Hadžići,5-9,Broj,Oba spola,7244
2013,Han Pijesak,5-9,Broj,Muškarci,3689
2013,Han Pijesak,5-9,Broj,Žene,3555
2013,Han Pijesak,5-9,Broj,Oba spola,2618
2013,Sarajevo - Ilidža,5-9,Broj,Muškarci,1352
2013,Sarajevo - Ilidža,5-9,Broj,Žene,1266
2013,Sarajevo - Ilidža,5-9,Broj,Oba spola,1048
2013,Sarajevo - Ilijaš,5-9,Broj,Muškarci,526
2013,Sarajevo - Ilijaš,5-9,Broj,Žene,522
2013,Sarajevo - Ilijaš,5-9,Broj,Oba spola,275
2013,Istočna Ilidža,5-9,Broj,Muškarci,154
2013,Istočna Ilidža,5-9,Broj,Žene,121
2013,Istočna Ilidža,5-9,Broj,Oba spola,445
2013,Istočni Drvar,5-9,Broj,Muškarci,244
2013,Istočni Drvar,5-9,Broj,Žene,201
2013,Istočni Drvar,5-9,Broj,Oba spola,835
2013,Municipality,Godine,Broj,Muškarci,429
2013,Banja Luka,Total,Broj,Žene,406
2013,Banja Luka,Total,Broj,Oba spola,663
2013,Banja Luka,Total,Broj,Muškarci,346
2013,Banovići,Total,Broj,Žene,317
2013,Banovići,Total,Broj,Oba spola,3391
2013,Banovići,Total,Broj,Muškarci,1709
2013,Berkovići,Total,Broj,Žene,1682
2013,Berkovići,Total,Broj,Oba spola,729
2013,Berkovići,Total,Broj,Muškarci,364
2013,Bihać,Total,Broj,Žene,365
2013,Bihać,Total,Broj,Oba spola,992
2013,Bihać,Total,Broj,Muškarci,484
2013,Bijeljina,Total,Broj,Žene,508
2013,Bijeljina,Total,Broj,Oba spola,1243
2013,Bijeljina,Total,Broj,Muškarci,638
2013,Bileća,Total,Broj,Žene,605
2013,Bileća,Total,Broj,Oba spola,1024
2013,Bileća,Total,Broj,Muškarci,526
2013,Bosanska Krupa,Total,Broj,Žene,498
2013,Bosanska Krupa,Total,Broj,Oba spola,3106
2013,Bosanska Krupa,Total,Broj,Muškarci,1532
2013,Bosanski Petrovac,Total,Broj,Žene,1574
2013,Bosanski Petrovac,Total,Broj,Oba spola,2918
2013,Bosanski Petrovac,Total,Broj,Muškarci,1324
2013,Bosansko Grahovo,Total,Broj,Žene,1594
2013,Bosansko Grahovo,Total,Broj,Oba spola,1150
2013,Bosansko Grahovo,Total,Broj,Muškarci,617
2013,Bratunac,Total,Broj,Žene,533
2013,Bratunac,Total,Broj,Oba spola,1434
2013,Bratunac,Total,Broj,Muškarci,685
2013,Brčko,Total,Broj,Žene,749
2013,Brčko,Total,Broj,Oba spola,603
2013,Brčko,Total,Broj,Muškarci,325
2013,Breza,Total,Broj,Žene,278
2013,Breza,Total,Broj,Oba spola,825
2013,Breza,Total,Broj,Muškarci,431
2013,Brod,Total,Broj,Žene,394
2013,Brod,Total,Broj,Oba spola,2154
2013,Brod,Total,Broj,Muškarci,1171
2013,Bugojno,Total,Broj,Žene,983
2013,Bugojno,Total,Broj,Oba spola,591
2013,Bugojno,Total,Broj,Muškarci,302
2013,Busovača,Total,Broj,Žene,289
2013,Busovača,Total,Broj,Oba spola,2920
2013,Busovača,Total,Broj,Muškarci,1401
2013,Bužim,Total,Broj,Žene,1519
2013,Bužim,Total,Broj,Oba spola,3156
2013,Bužim,Total,Broj,Muškarci,1548
2013,Cazin,Total,Broj,Žene,1608
2013,Cazin,Total,Broj,Oba spola,2291
2013,Cazin,Total,Broj,Muškarci,1247
2013,Sarajevo - Centar,Total,Broj,Žene,1044
2013,Sarajevo - Centar,Total,Broj,Oba spola,4039
2013,Sarajevo - Centar,Total,Broj,Muškarci,1915
2013,Čajniče,Total,Broj,Žene,2124
2013,Čajniče,Total,Broj,Oba spola,2248
2013,Čajniče,Total,Broj,Muškarci,1048
2013,Čapljina,Total,Broj,Žene,1200
2013,Čapljina,Total,Broj,Oba spola,113
2013,Čapljina,Total,Broj,Muškarci,62
2013,Čelić,Total,Broj,Žene,51
2013,Čelić,Total,Broj,Oba spola,179
2013,Čelić,Total,Broj,Muškarci,81
2013,Čelinac,Total,Broj,Žene,98
2013,Čelinac,Total,Broj,Oba spola,9910
2013,Čelinac,Total,Broj,Muškarci,4654
2013,Čitluk,Total,Broj,Žene,5256
2013,Čitluk,Total,Broj,Oba spola,1373
2013,Čitluk,Total,Broj,Muškarci,738
2013,Derventa,Total,Broj,Žene,635
2013,Derventa,Total,Broj,Oba spola,525
2013,Derventa,Total,Broj,Muškarci,285
2013,Doboj,Total,Broj,Žene,240
2013,Doboj,Total,Broj,Oba spola,850
2013,Doboj,Total,Broj,Muškarci,448
2013,Doboj-Istok,Total,Broj,Žene,402
2013,Doboj-Istok,Total,Broj,Oba spola,2659
2013,Doboj-Istok,Total,Broj,Muškarci,1212
2013,Doboj-Jug,Total,Broj,Žene,1447
2013,Doboj-Jug,Total,Broj,Oba spola,3065
2013,Doboj-Jug,Total,Broj,Muškarci,1492
2013,Dobretići,Total,Broj,Žene,1573
2013,Dobretići,Total,Broj,Oba spola,886
2013,Dobretići,Total,Broj,Muškarci,425
2013,Domaljevac-Šamac,Total,Broj,Žene,461
2013,Domaljevac-Šamac,Total,Broj,Oba spola,2105
2013,Domaljevac-Šamac,Total,Broj,Muškarci,1032
2013,Donji Vakuf,Total,Broj,Žene,1073
2013,Donji Vakuf,Total,Broj,Oba spola,921
2013,Donji Vakuf,Total,Broj,Muškarci,436
2013,Donji Žabar,Total,Broj,Žene,485
2013,Donji Žabar,Total,Broj,Oba spola,2046
2013,Donji Žabar,Total,Broj,Muškarci,952
2013,Drvar,Total,Broj,Žene,1094
2013,Drvar,Total,Broj,Oba spola,338
2013,Drvar,Total,Broj,Muškarci,175
2013,Foča - FBiH,Total,Broj,Žene,163
2013,Foča - FBiH,Total,Broj,Oba spola,2991
2013,Foča - FBiH,Total,Broj,Muškarci,1462
2013,Foča - RS,Total,Broj,Žene,1529
2013,Foča - RS,Total,Broj,Oba spola,9067
2013,Foča - RS,Total,Broj,Muškarci,4379
2013,Fojnica,Total,Broj,Žene,4688
2013,Fojnica,Total,Broj,Oba spola,4664
2013,Fojnica,Total,Broj,Muškarci,2256
2013,Gacko,Total,Broj,Žene,2408
2013,Gacko,Total,Broj,Oba spola,2372
2013,Gacko,Total,Broj,Muškarci,1230
2013,Glamoč,Total,Broj,Žene,1142
2013,Glamoč,Total,Broj,Oba spola,4881
2013,Glamoč,Total,Broj,Muškarci,2366
2013,Goražde,Total,Broj,Žene,2515
2013,Goražde,Total,Broj,Oba spola,14345
2013,Goražde,Total,Broj,Muškarci,6705
2013,Gornji Vakuf-Uskoplje,Total,Broj,Žene,7640
2013,Gornji Vakuf-Uskoplje,Total,Broj,Oba spola,1726
2013,Gornji Vakuf-Uskoplje,Total,Broj,Muškarci,826
2013,Gračanica,Total,Broj,Žene,900
2013,Gračanica,Total,Broj,Oba spola,123
2013,Gračanica,Total,Broj,Muškarci,56
2013,Gradačac,Total,Broj,Žene,67
2013,Gradačac,Total,Broj,Oba spola,3766
2013,Gradačac,Total,Broj,Muškarci,1800
2013,Gradiška,Total,Broj,Žene,1966
2013,Gradiška,Total,Broj,Oba spola,8270
2013,Gradiška,Total,Broj,Muškarci,4039
2013,Grude,Total,Broj,Žene,4231
2013,Grude,Total,Broj,Oba spola,782
2013,Grude,Total,Broj,Muškarci,387
2013,Sarajevo - Hadžići,Total,Broj,Žene,395
2013,Sarajevo - Hadžići,Total,Broj,Oba spola,1714
2013,Sarajevo - Hadžići,Total,Broj,Muškarci,816
2013,Han Pijesak,Total,Broj,Žene,898
2013,Han Pijesak,Total,Broj,Oba spola,623
2013,Han Pijesak,Total,Broj,Muškarci,325
2013,Sarajevo - Ilidža,Total,Broj,Žene,298
2013,Sarajevo - Ilidža,Total,Broj,Oba spola,232
2013,Sarajevo - Ilidža,Total,Broj,Muškarci,143
2013,Sarajevo - Ilijaš,Total,Broj,Žene,89
2013,Sarajevo - Ilijaš,Total,Broj,Oba spola,1575
2013,Sarajevo - Ilijaš,Total,Broj,Muškarci,775
2013,Istočna Ilidža,Total,Broj,Žene,800
2013,Istočna Ilidža,Total,Broj,Oba spola,5775
2013,Istočna Ilidža,Total,Broj,Muškarci,2862
2013,Istočni Drvar,Total,Broj,Žene,2913
2013,Istočni Drvar,Total,Broj,Oba spola,1174
2013,Istočni Drvar,Total,Broj,Muškarci,591
2013,Istočni Mostar,Total,Broj,Žene,583
2013,Istočni Mostar,Total,Broj,Oba spola,1234
2013,Istočni Mostar,Total,Broj,Muškarci,596
2013,Istočni Stari Grad,Total,Broj,Žene,638
2013,Istočni Stari Grad,Total,Broj,Oba spola,2138
2013,Istočni Stari Grad,Total,Broj,Muškarci,1030
2013,Istočno Novo Sarajevo,Total,Broj,Žene,1108
2013,Istočno Novo Sarajevo,Total,Broj,Oba spola,1223
2013,Istočno Novo Sarajevo,Total,Broj,Muškarci,615
2013,Jablanica,Total,Broj,Žene,608
2013,Jablanica,Total,Broj,Oba spola,917
2013,Jablanica,Total,Broj,Muškarci,463
2013,Jajce,Total,Broj,Žene,454
2013,Jajce,Total,Broj,Oba spola,3514
2013,Jajce,Total,Broj,Muškarci,1717
2013,Jezero,Total,Broj,Žene,1797
2013,Jezero,Total,Broj,Oba spola,4539
2013,Jezero,Total,Broj,Muškarci,2033
2013,Kakanj,Total,Broj,Žene,2506
2013,Kakanj,Total,Broj,Oba spola,380
2013,Kakanj,Total,Broj,Muškarci,204
2013,Kalesija,Total,Broj,Žene,176
2013,Kalesija,Total,Broj,Oba spola,1810
2013,Kalesija,Total,Broj,Muškarci,915
2013,Kalinovik,Total,Broj,Žene,895
2013,Kalinovik,Total,Broj,Oba spola,657
2013,Kalinovik,Total,Broj,Muškarci,341
2013,Kiseljak,Total,Broj,Žene,316
2013,Kiseljak,Total,Broj,Oba spola,1268
2013,Kiseljak,Total,Broj,Muškarci,666
2013,Kladanj,Total,Broj,Žene,602
2013,Kladanj,Total,Broj,Oba spola,1054
2013,Kladanj,Total,Broj,Muškarci,568
2013,Ključ,Total,Broj,Žene,486
2013,Ključ,Total,Broj,Oba spola,1920
