Year,UNIT_MEASURE,Пол,Старосна доб,Value
2030,Број,Оба пола,95,1841.0
2030,Број,Оба пола,96,1292.0
2030,Број,Оба пола,97,884.0
2030,Број,Оба пола,98,572.0
2030,Број,Оба пола,99,343.0
2030,Број,Оба пола,100,241.0
2030,Број,Оба пола,101,128.0
2030,Број,Оба пола,102,82.0
2030,Број,Оба пола,103,38.0
2030,Број,Оба пола,104,20.0
2030,Број,Оба пола,105,10.0
2030,Број,Оба пола,106,5.0
2030,Број,Оба пола,107,2.0
2030,Број,Оба пола,108,1.0
2030,Број,Оба пола,109,0.0
2030,Број,Оба пола,110,0.0
2030,Број,Оба пола,111,0.0
2030,Број,Оба пола,112,0.0
2030,Број,Оба пола,113,0.0
2030,Број,Оба пола,114,0.0
2030,Број,Оба пола,115,0.0
2030,Број,Оба пола,116,0.0
2030,Број,Оба пола,117,0.0
2030,Број,Оба пола,118,0.0
2030,Број,Оба пола,119,0.0
2030,Број,Оба пола,120+,0.0
2035,Број,Оба пола,Total,2912260.0
2035,Број,Оба пола,0,19821.0
2035,Број,Оба пола,1,20061.0
2035,Број,Оба пола,2,20378.0
2035,Број,Оба пола,3,20765.0
2035,Број,Оба пола,4,21220.0
2035,Број,Оба пола,5,21736.0
2035,Број,Оба пола,6,22244.0
2035,Број,Оба пола,7,22782.0
2035,Број,Оба пола,8,23338.0
2035,Број,Оба пола,9,23904.0
2035,Број,Оба пола,10,24477.0
2035,Број,Оба пола,11,25055.0
2035,Број,Оба пола,12,25630.0
2035,Број,Оба пола,13,26187.0
2035,Број,Оба пола,14,26710.0
2035,Број,Оба пола,15,27185.0
2035,Број,Оба пола,16,27653.0
2035,Број,Оба пола,17,26959.0
2035,Број,Оба пола,18,27581.0
2035,Број,Оба пола,19,27320.0
2035,Број,Оба пола,20,26481.0
2035,Број,Оба пола,21,26390.0
2035,Број,Оба пола,22,25841.0
2035,Број,Оба пола,23,28484.0
2035,Број,Оба пола,24,27321.0
2035,Број,Оба пола,25,27734.0
2035,Број,Оба пола,26,27888.0
2035,Број,Оба пола,27,27277.0
2035,Број,Оба пола,28,25776.0
2035,Број,Оба пола,29,25403.0
2035,Број,Оба пола,30,25551.0
2035,Број,Оба пола,31,25178.0
2035,Број,Оба пола,32,25555.0
2035,Број,Оба пола,33,25639.0
2035,Број,Оба пола,34,26565.0
2035,Број,Оба пола,35,27280.0
2035,Број,Оба пола,36,28011.0
2035,Број,Оба пола,37,31047.0
2035,Број,Оба пола,38,34754.0
2035,Број,Оба пола,39,36972.0
2035,Број,Оба пола,40,37984.0
2035,Број,Оба пола,41,33280.0
2035,Број,Оба пола,42,28807.0
2035,Број,Оба пола,43,33959.0
2035,Број,Оба пола,44,38470.0
2035,Број,Оба пола,45,38268.0
2035,Број,Оба пола,46,38417.0
2035,Број,Оба пола,47,40793.0
2035,Број,Оба пола,48,40976.0
2035,Број,Оба пола,49,41131.0
2035,Број,Оба пола,50,42341.0
2035,Број,Оба пола,51,43532.0
2035,Број,Оба пола,52,43287.0
2035,Број,Оба пола,53,44035.0
2035,Број,Оба пола,54,43913.0
2035,Број,Оба пола,55,44023.0
2035,Број,Оба пола,56,43657.0
2035,Број,Оба пола,57,43912.0
2035,Број,Оба пола,58,43952.0
2035,Број,Оба пола,59,45933.0
2035,Број,Оба пола,60,44628.0
2035,Број,Оба пола,61,43958.0
2035,Број,Оба пола,62,43571.0
2035,Број,Оба пола,63,44583.0
2035,Број,Оба пола,64,44181.0
2035,Број,Оба пола,65,41069.0
2035,Број,Оба пола,66,43921.0
2035,Број,Оба пола,67,43828.0
2035,Број,Оба пола,68,44334.0
2035,Број,Оба пола,69,45319.0
2035,Број,Оба пола,70,45943.0
2035,Број,Оба пола,71,43991.0
2035,Број,Оба пола,72,43759.0
2035,Број,Оба пола,73,43861.0
2035,Број,Оба пола,74,42698.0
2035,Број,Оба пола,75,41446.0
2035,Број,Оба пола,76,38766.0
2035,Број,Оба пола,77,37762.0
2035,Број,Оба пола,78,32961.0
2035,Број,Оба пола,79,32925.0
2035,Број,Оба пола,80,30433.0
2035,Број,Оба пола,81,29372.0
2035,Број,Оба пола,82,25619.0
2035,Број,Оба пола,83,24041.0
2035,Број,Оба пола,84,18002.0
2035,Број,Оба пола,85,17622.0
2035,Број,Оба пола,86,15590.0
2035,Број,Оба пола,87,12346.0
2035,Број,Оба пола,88,10732.0
2035,Број,Оба пола,89,8484.0
2035,Број,Оба пола,90,5889.0
2035,Број,Оба пола,91,4760.0
2035,Број,Оба пола,92,4044.0
2035,Број,Оба пола,93,3463.0
2035,Број,Оба пола,94,3044.0
2035,Број,Оба пола,95,2586.0
2035,Број,Оба пола,96,1878.0
2035,Број,Оба пола,97,1371.0
2035,Број,Оба пола,98,963.0
2035,Број,Оба пола,99,652.0
2035,Број,Оба пола,100,423.0
2035,Број,Оба пола,101,264.0
2035,Број,Оба пола,102,160.0
2035,Број,Оба пола,103,91.0
2035,Број,Оба пола,104,48.0
2035,Број,Оба пола,105,29.0
2035,Број,Оба пола,106,14.0
2035,Број,Оба пола,107,7.0
2035,Број,Оба пола,108,3.0
2035,Број,Оба пола,109,1.0
2035,Број,Оба пола,110,1.0
2035,Број,Оба пола,111,0.0
2035,Број,Оба пола,112,0.0
2035,Број,Оба пола,113,0.0
2035,Број,Оба пола,114,0.0
2035,Број,Оба пола,115,0.0
2035,Број,Оба пола,116,0.0
2035,Број,Оба пола,117,0.0
2035,Број,Оба пола,118,0.0
2035,Број,Оба пола,119,0.0
2035,Број,Оба пола,120+,0.0
2040,Број,Оба пола,Total,2717958.0
2040,Број,Оба пола,0,17902.0
2040,Број,Оба пола,1,18024.0
2040,Број,Оба пола,2,18207.0
2040,Број,Оба пола,3,18450.0
2040,Број,Оба пола,4,18754.0
2040,Број,Оба пола,5,19109.0
2040,Број,Оба пола,6,19508.0
2040,Број,Оба пола,7,19945.0
2040,Број,Оба пола,8,20415.0
2040,Број,Оба пола,9,20914.0
2040,Број,Оба пола,10,21442.0
2040,Број,Оба пола,11,21941.0
2040,Број,Оба пола,12,22459.0
2040,Број,Оба пола,13,22989.0
2040,Број,Оба пола,14,23527.0
2040,Број,Оба пола,15,24064.0
2040,Број,Оба пола,16,24558.0
2040,Број,Оба пола,17,24953.0
2040,Број,Оба пола,18,25204.0
2040,Број,Оба пола,19,25284.0
2040,Број,Оба пола,20,25196.0
2040,Број,Оба пола,21,25091.0
2040,Број,Оба пола,22,23917.0
2040,Број,Оба пола,23,24153.0
2040,Број,Оба пола,24,23702.0
2040,Број,Оба пола,25,22882.0
2040,Број,Оба пола,26,22909.0
2040,Број,Оба пола,27,22418.0
2040,Број,Оба пола,28,25074.0
2040,Број,Оба пола,29,24114.0
2040,Број,Оба пола,30,24803.0
2040,Број,Оба пола,31,25217.0
2040,Број,Оба пола,32,24945.0
2040,Број,Оба пола,33,23790.0
2040,Број,Оба пола,34,23653.0
2040,Број,Оба пола,35,23943.0
2040,Број,Оба пола,36,23687.0
2040,Број,Оба пола,37,24152.0
2040,Број,Оба пола,38,24298.0
2040,Број,Оба пола,39,25248.0
2040,Број,Оба пола,40,25978.0
2040,Број,Оба пола,41,26680.0
2040,Број,Оба пола,42,29564.0
2040,Број,Оба пола,43,33077.0
2040,Број,Оба пола,44,35202.0
2040,Број,Оба пола,45,36311.0
2040,Број,Оба пола,46,31933.0
2040,Број,Оба пола,47,27710.0
2040,Број,Оба пола,48,32754.0
2040,Број,Оба пола,49,37113.0
2040,Број,Оба пола,50,36950.0
2040,Број,Оба пола,51,37169.0
2040,Број,Оба пола,52,39546.0
2040,Број,Оба пола,53,39770.0
2040,Број,Оба пола,54,39975.0
2040,Број,Оба пола,55,41190.0
2040,Број,Оба пола,56,42383.0
2040,Број,Оба пола,57,42177.0
2040,Број,Оба пола,58,42938.0
2040,Број,Оба пола,59,42840.0
2040,Број,Оба пола,60,42963.0
2040,Број,Оба пола,61,42603.0
2040,Број,Оба пола,62,42814.0
2040,Број,Оба пола,63,42787.0
2040,Број,Оба пола,64,44582.0
2040,Број,Оба пола,65,43193.0
2040,Број,Оба пола,66,42378.0
2040,Број,Оба пола,67,41774.0
2040,Број,Оба пола,68,42442.0
2040,Број,Оба пола,69,41752.0
2040,Број,Оба пола,70,38516.0
2040,Број,Оба пола,71,40775.0
2040,Број,Оба пола,72,40273.0
2040,Број,Оба пола,73,40262.0
2040,Број,Оба пола,74,40644.0
2040,Број,Оба пола,75,40637.0
2040,Број,Оба пола,76,38347.0
2040,Број,Оба пола,77,37563.0
2040,Број,Оба пола,78,37033.0
2040,Број,Оба пола,79,35396.0
2040,Број,Оба пола,80,33685.0
2040,Број,Оба пола,81,30805.0
2040,Број,Оба пола,82,29273.0
2040,Број,Оба пола,83,24841.0
2040,Број,Оба пола,84,24064.0
2040,Број,Оба пола,85,21500.0
2040,Број,Оба пола,86,20002.0
2040,Број,Оба пола,87,16757.0
2040,Број,Оба пола,88,15068.0
2040,Број,Оба пола,89,10740.0
2040,Број,Оба пола,90,9987.0
2040,Број,Оба пола,91,8343.0
2040,Број,Оба пола,92,6205.0
2040,Број,Оба пола,93,5038.0
2040,Број,Оба пола,94,3693.0
2040,Број,Оба пола,95,2358.0
2040,Број,Оба пола,96,1752.0
2040,Број,Оба пола,97,1364.0
2040,Број,Оба пола,98,1064.0
2040,Број,Оба пола,99,849.0
2040,Број,Оба пола,100,651.0
2040,Број,Оба пола,101,422.0
2040,Број,Оба пола,102,273.0
2040,Број,Оба пола,103,169.0
2040,Број,Оба пола,104,100.0
2040,Број,Оба пола,105,57.0
2040,Број,Оба пола,106,31.0
2040,Број,Оба пола,107,16.0
2040,Број,Оба пола,108,8.0
2040,Број,Оба пола,109,3.0
2040,Број,Оба пола,110,2.0
2040,Број,Оба пола,111,1.0
2040,Број,Оба пола,112,0.0
2040,Број,Оба пола,113,0.0
2040,Број,Оба пола,114,0.0
2040,Број,Оба пола,115,0.0
2040,Број,Оба пола,116,0.0
2040,Број,Оба пола,117,0.0
2040,Број,Оба пола,118,0.0
2040,Број,Оба пола,119,0.0
2040,Број,Оба пола,120+,0.0
2045,Број,Оба пола,Total,2518463.0
2045,Број,Оба пола,0,16292.0
2045,Број,Оба пола,1,16412.0
2045,Број,Оба пола,2,16573.0
2045,Број,Оба пола,3,16768.0
2045,Број,Оба пола,4,16997.0
2045,Број,Оба пола,5,17257.0
2045,Број,Оба пола,6,17525.0
2045,Број,Оба пола,7,17821.0
2045,Број,Оба пола,8,18144.0
2045,Број,Оба пола,9,18492.0
2045,Број,Оба пола,10,18863.0
2045,Број,Оба пола,11,19256.0
2045,Број,Оба пола,12,19677.0
2045,Број,Оба пола,13,20125.0
2045,Број,Оба пола,14,20599.0
2045,Број,Оба пола,15,21095.0
2045,Број,Оба пола,16,21521.0
2045,Број,Оба пола,17,21880.0
2045,Број,Оба пола,18,22140.0
2045,Број,Оба пола,19,22283.0
2045,Број,Оба пола,20,22313.0
2045,Број,Оба пола,21,22259.0
2045,Број,Оба пола,22,22158.0
2045,Број,Оба пола,23,22030.0
2045,Број,Оба пола,24,21885.0
2045,Број,Оба пола,25,21725.0
2045,Број,Оба пола,26,21723.0
2045,Број,Оба пола,27,20764.0
2045,Број,Оба пола,28,21211.0
2045,Број,Оба пола,29,21027.0
2045,Број,Оба пола,30,20523.0
2045,Број,Оба пола,31,20821.0
2045,Број,Оба пола,32,20479.0
2045,Број,Оба пола,33,23191.0
2045,Број,Оба пола,34,22347.0
2045,Број,Оба пола,35,23140.0
2045,Број,Оба пола,36,23628.0
2045,Број,Оба пола,37,23494.0
2045,Број,Оба пола,38,22506.0
2045,Број,Оба пола,39,22477.0
2045,Број,Оба пола,40,22836.0
2045,Број,Оба пола,41,22641.0
2045,Број,Оба пола,42,23150.0
2045,Број,Оба пола,43,23324.0
2045,Број,Оба пола,44,24283.0
2045,Број,Оба пола,45,25021.0
2045,Број,Оба пола,46,25701.0
2045,Број,Оба пола,47,28473.0
2045,Број,Оба пола,48,31855.0
2045,Број,Оба пола,49,33927.0
2045,Број,Оба пола,50,35121.0
2045,Број,Оба пола,51,31012.0
2045,Број,Оба пола,52,27001.0
2045,Број,Оба пола,53,31948.0
2045,Број,Оба пола,54,36171.0
2045,Број,Оба пола,55,36021.0
2045,Број,Оба пола,56,36270.0
2045,Број,Оба пола,57,38606.0
2045,Број,Оба пола,58,38838.0
2045,Број,Оба пола,59,39060.0
2045,Број,Оба пола,60,40244.0
2045,Број,Оба пола,61,41389.0
2045,Број,Оба пола,62,41161.0
2045,Број,Оба пола,63,41843.0
2045,Број,Оба пола,64,41662.0
2045,Број,Оба пола,65,41659.0
2045,Број,Оба пола,66,41151.0
2045,Број,Оба пола,67,41134.0
2045,Број,Оба пола,68,40856.0
2045,Број,Оба пола,69,42255.0
2045,Број,Оба пола,70,40637.0
2045,Број,Оба пола,71,39545.0
2045,Број,Оба пола,72,38616.0
2045,Број,Оба пола,73,38820.0
2045,Број,Оба пола,74,37755.0
2045,Број,Оба пола,75,34400.0
2045,Број,Оба пола,76,35912.0
2045,Број,Оба пола,77,34977.0
2045,Број,Оба пола,78,34419.0
2045,Број,Оба пола,79,34164.0
2045,Број,Оба пола,80,33525.0
2045,Број,Оба пола,81,30978.0
2045,Број,Оба пола,82,29638.0
2045,Број,Оба пола,83,28473.0
2045,Број,Оба пола,84,26444.0
2045,Број,Оба пола,85,24394.0
2045,Број,Оба пола,86,21552.0
2045,Број,Оба пола,87,19740.0
2045,Број,Оба пола,88,16071.0
2045,Број,Оба пола,89,14889.0
2045,Број,Оба пола,90,12661.0
2045,Број,Оба пола,91,11167.0
2045,Број,Оба пола,92,8818.0
2045,Број,Оба пола,93,7444.0
2045,Број,Оба пола,94,4930.0
2045,Број,Оба пола,95,4248.0
2045,Број,Оба пола,96,3275.0
2045,Број,Оба пола,97,2239.0
2045,Број,Оба пола,98,1665.0
2045,Број,Оба пола,99,1111.0
2045,Број,Оба пола,100,642.0
2045,Број,Оба пола,101,428.0
2045,Број,Оба пола,102,295.0
2045,Број,Оба пола,103,204.0
2045,Број,Оба пола,104,143.0
2045,Број,Оба пола,105,95.0
2045,Број,Оба пола,106,53.0
2045,Број,Оба пола,107,29.0
2045,Број,Оба пола,108,15.0
2045,Број,Оба пола,109,8.0
2045,Број,Оба пола,110,4.0
2045,Број,Оба пола,111,2.0
2045,Број,Оба пола,112,1.0
2045,Број,Оба пола,113,0.0
2045,Број,Оба пола,114,0.0
2045,Број,Оба пола,115,0.0
2045,Број,Оба пола,116,0.0
2045,Број,Оба пола,117,0.0
2045,Број,Оба пола,118,0.0
2045,Број,Оба пола,119,0.0
2045,Број,Оба пола,120+,0.0
2050,Број,Оба пола,Total,2318701.0
2050,Број,Оба пола,0,14805.0
2050,Број,Оба пола,1,14921.0
2050,Број,Оба пола,2,15071.0
2050,Број,Оба пола,3,15253.0
2050,Број,Оба пола,4,15464.0
2050,Број,Оба пола,5,15699.0
2050,Број,Оба пола,6,15951.0
2050,Број,Оба пола,7,16214.0
2050,Број,Оба пола,8,16482.0
2050,Број,Оба пола,9,16753.0
2050,Број,Оба пола,10,17030.0
2050,Број,Оба пола,11,17298.0
2050,Број,Оба пола,12,17584.0
2050,Број,Оба пола,13,17892.0
